url,status_code,accessible,error,last_checked
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_4_2_3_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.038822+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_4_2_4_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.032136+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_4_3_1_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:22.989656+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_4_3_2_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.044130+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_4_3_3_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:22.981939+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_4_3_4_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:22.987849+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_4_4_1_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.047621+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_4_4_2_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.020605+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_4_4_3_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.009285+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_4_4_4_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.022745+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_1_2_4_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.051303+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_1_4_2_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.062530+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_1_4_4_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.314816+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_2_1_1_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.386167+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_2_1_2_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.379637+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_2_1_3_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.410196+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_2_1_4_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.348228+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_2_2_1_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.377349+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_2_2_2_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.381513+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_2_2_3_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.389525+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_2_2_4_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.383903+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_2_3_1_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.384294+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_2_3_2_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.328842+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_2_3_3_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.357120+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_2_3_4_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.345178+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_2_4_1_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.359511+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_2_4_2_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.343345+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_2_4_3_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.355279+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_2_4_4_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.456710+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_3_2_1_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.469195+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_3_2_2_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.567095+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_3_2_3_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.613241+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_3_2_4_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.572119+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_3_3_2_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.542177+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_3_3_4_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.535259+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_3_4_1_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.558148+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_3_4_2_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.613673+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_3_4_3_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.765624+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_3_4_4_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.726756+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_4_1_1_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.756567+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_4_1_2_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.729870+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_4_1_3_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.711683+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_4_1_4_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.751887+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_4_2_1_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.706220+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_4_2_2_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.804453+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_4_2_3_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.808123+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_4_2_4_xli1m_utm11_20241008_20250814.tif,200,True,,2026-08-29T19:29:23.777825+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_4_3_1_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.773338+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_4_3_2_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.791405+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_4_3_3_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.783986+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_4_3_4_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.793510+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_4_4_1_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.806298+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_4_4_2_xli1m_utm11_20241008_20250814.tif,200,True,,2026-08-29T19:29:23.808491+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_4_4_3_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.844036+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f019_4_4_4_xli1m_utm11_20241008_20250814.tif,200,True,,2026-08-29T19:29:24.104056+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f020_1_1_1_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:24.124836+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f020_1_1_2_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:24.133379+00:00
